split,pair_id,group,test_img,temp_img,anno_file,classes
train,group00041_00041053,group00041,group00041/00041/00041053_test.jpg,group00041/00041/00041053_temp.jpg,group00041/00041_not/00041053.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000027,group92000,group92000/92000/92000027_test.jpg,group92000/92000/92000027_temp.jpg,group92000/92000_not/92000027.txt,open_circuit;short_circuit;spurious_copper;pin_hole
train,group20085_20085072,group20085,group20085/20085/20085072_test.jpg,group20085/20085/20085072_temp.jpg,group20085/20085_not/20085072.txt,open_circuit;short_circuit;mouse_bite
train,group50600_50600026,group50600,group50600/50600/50600026_test.jpg,group50600/50600/50600026_temp.jpg,group50600/50600_not/50600026.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group50600_50600065,group50600,group50600/50600/50600065_test.jpg,group50600/50600/50600065_temp.jpg,group50600/50600_not/50600065.txt,open_circuit;short_circuit;spur;pin_hole
train,group00041_00041083,group00041,group00041/00041/00041083_test.jpg,group00041/00041/00041083_temp.jpg,group00041/00041_not/00041083.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100023,group12100,group12100/12100/12100023_test.jpg,group12100/12100/12100023_temp.jpg,group12100/12100_not/12100023.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group50600_50600011,group50600,group50600/50600/50600011_test.jpg,group50600/50600/50600011_temp.jpg,group50600/50600_not/50600011.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085075,group20085,group20085/20085/20085075_test.jpg,group20085/20085/20085075_temp.jpg,group20085/20085_not/20085075.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group12100_12100049,group12100,group12100/12100/12100049_test.jpg,group12100/12100/12100049_temp.jpg,group12100/12100_not/12100049.txt,open_circuit;short_circuit;spurious_copper;pin_hole
train,group20085_20085114,group20085,group20085/20085/20085114_test.jpg,group20085/20085/20085114_temp.jpg,group20085/20085_not/20085114.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group20085_20085084,group20085,group20085/20085/20085084_test.jpg,group20085/20085/20085084_temp.jpg,group20085/20085_not/20085084.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group12100_12100165,group12100,group12100/12100/12100165_test.jpg,group12100/12100/12100165_temp.jpg,group12100/12100_not/12100165.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000030,group92000,group92000/92000/92000030_test.jpg,group92000/92000/92000030_temp.jpg,group92000/92000_not/92000030.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group12300_12300235,group12300,group12300/12300/12300235_test.jpg,group12300/12300/12300235_temp.jpg,group12300/12300_not/12300235.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group00041_00041216,group00041,group00041/00041/00041216_test.jpg,group00041/00041/00041216_temp.jpg,group00041/00041_not/00041216.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100155,group12100,group12100/12100/12100155_test.jpg,group12100/12100/12100155_temp.jpg,group12100/12100_not/12100155.txt,open_circuit;mouse_bite;spur
train,group92000_92000089,group92000,group92000/92000/92000089_test.jpg,group92000/92000/92000089_temp.jpg,group92000/92000_not/92000089.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group12100_12100031,group12100,group12100/12100/12100031_test.jpg,group12100/12100/12100031_temp.jpg,group12100/12100_not/12100031.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000059,group92000,group92000/92000/92000059_test.jpg,group92000/92000/92000059_temp.jpg,group92000/92000_not/92000059.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group90100_90100073,group90100,group90100/90100/90100073_test.jpg,group90100/90100/90100073_temp.jpg,group90100/90100_not/90100073.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group12300_12300242,group12300,group12300/12300/12300242_test.jpg,group12300/12300/12300242_temp.jpg,group12300/12300_not/12300242.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group77000_77000076,group77000,group77000/77000/77000076_test.jpg,group77000/77000/77000076_temp.jpg,group77000/77000_not/77000076.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group77000_77000068,group77000,group77000/77000/77000068_test.jpg,group77000/77000/77000068_temp.jpg,group77000/77000_not/77000068.txt,open_circuit;spur;pin_hole
train,group13000_13000179,group13000,group13000/13000/13000179_test.jpg,group13000/13000/13000179_temp.jpg,group13000/13000_not/13000179.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group92000_92000000,group92000,group92000/92000/92000000_test.jpg,group92000/92000/92000000_temp.jpg,group92000/92000_not/92000000.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000069,group92000,group92000/92000/92000069_test.jpg,group92000/92000/92000069_temp.jpg,group92000/92000_not/92000069.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group44000_44000052,group44000,group44000/44000/44000052_test.jpg,group44000/44000/44000052_temp.jpg,group44000/44000_not/44000052.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group50600_50600012,group50600,group50600/50600/50600012_test.jpg,group50600/50600/50600012_temp.jpg,group50600/50600_not/50600012.txt,open_circuit;short_circuit;spur;pin_hole
train,group13000_13000127,group13000,group13000/13000/13000127_test.jpg,group13000/13000/13000127_temp.jpg,group13000/13000_not/13000127.txt,short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group50600_50600070,group50600,group50600/50600/50600070_test.jpg,group50600/50600/50600070_temp.jpg,group50600/50600_not/50600070.txt,open_circuit;short_circuit;spur
train,group00041_00041027,group00041,group00041/00041/00041027_test.jpg,group00041/00041/00041027_temp.jpg,group00041/00041_not/00041027.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group50600_50600024,group50600,group50600/50600/50600024_test.jpg,group50600/50600/50600024_temp.jpg,group50600/50600_not/50600024.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000158,group13000,group13000/13000/13000158_test.jpg,group13000/13000/13000158_temp.jpg,group13000/13000_not/13000158.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group90100_90100064,group90100,group90100/90100/90100064_test.jpg,group90100/90100/90100064_temp.jpg,group90100/90100_not/90100064.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group12300_12300248,group12300,group12300/12300/12300248_test.jpg,group12300/12300/12300248_temp.jpg,group12300/12300_not/12300248.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group12300_12300123,group12300,group12300/12300/12300123_test.jpg,group12300/12300/12300123_temp.jpg,group12300/12300_not/12300123.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085000,group20085,group20085/20085/20085000_test.jpg,group20085/20085/20085000_temp.jpg,group20085/20085_not/20085000.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000205,group13000,group13000/13000/13000205_test.jpg,group13000/13000/13000205_temp.jpg,group13000/13000_not/13000205.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100044,group12100,group12100/12100/12100044_test.jpg,group12100/12100/12100044_temp.jpg,group12100/12100_not/12100044.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000138,group13000,group13000/13000/13000138_test.jpg,group13000/13000/13000138_temp.jpg,group13000/13000_not/13000138.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group20085_20085057,group20085,group20085/20085/20085057_test.jpg,group20085/20085/20085057_temp.jpg,group20085/20085_not/20085057.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group13000_13000072,group13000,group13000/13000/13000072_test.jpg,group13000/13000/13000072_temp.jpg,group13000/13000_not/13000072.txt,open_circuit;spur;spurious_copper;pin_hole
train,group44000_44000103,group44000,group44000/44000/44000103_test.jpg,group44000/44000/44000103_temp.jpg,group44000/44000_not/44000103.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group50600_50600051,group50600,group50600/50600/50600051_test.jpg,group50600/50600/50600051_temp.jpg,group50600/50600_not/50600051.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group00041_00041020,group00041,group00041/00041/00041020_test.jpg,group00041/00041/00041020_temp.jpg,group00041/00041_not/00041020.txt,open_circuit;mouse_bite;spur
train,group13000_13000119,group13000,group13000/13000/13000119_test.jpg,group13000/13000/13000119_temp.jpg,group13000/13000_not/13000119.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group77000_77000036,group77000,group77000/77000/77000036_test.jpg,group77000/77000/77000036_temp.jpg,group77000/77000_not/77000036.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085157,group20085,group20085/20085/20085157_test.jpg,group20085/20085/20085157_temp.jpg,group20085/20085_not/20085157.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group00041_00041211,group00041,group00041/00041/00041211_test.jpg,group00041/00041/00041211_temp.jpg,group00041/00041_not/00041211.txt,open_circuit;mouse_bite;spur;pin_hole
train,group77000_77000105,group77000,group77000/77000/77000105_test.jpg,group77000/77000/77000105_temp.jpg,group77000/77000_not/77000105.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085028,group20085,group20085/20085/20085028_test.jpg,group20085/20085/20085028_temp.jpg,group20085/20085_not/20085028.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group44000_44000017,group44000,group44000/44000/44000017_test.jpg,group44000/44000/44000017_temp.jpg,group44000/44000_not/44000017.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000026,group92000,group92000/92000/92000026_test.jpg,group92000/92000/92000026_temp.jpg,group92000/92000_not/92000026.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group00041_00041082,group00041,group00041/00041/00041082_test.jpg,group00041/00041/00041082_temp.jpg,group00041/00041_not/00041082.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group20085_20085291,group20085,group20085/20085/20085291_test.jpg,group20085/20085/20085291_temp.jpg,group20085/20085_not/20085291.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000111,group92000,group92000/92000/92000111_test.jpg,group92000/92000/92000111_temp.jpg,group92000/92000_not/92000111.txt,open_circuit;spur;pin_hole
train,group12300_12300219,group12300,group12300/12300/12300219_test.jpg,group12300/12300/12300219_temp.jpg,group12300/12300_not/12300219.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group12100_12100009,group12100,group12100/12100/12100009_test.jpg,group12100/12100/12100009_temp.jpg,group12100/12100_not/12100009.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085101,group20085,group20085/20085/20085101_test.jpg,group20085/20085/20085101_temp.jpg,group20085/20085_not/20085101.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group13000_13000173,group13000,group13000/13000/13000173_test.jpg,group13000/13000/13000173_temp.jpg,group13000/13000_not/13000173.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085302,group20085,group20085/20085/20085302_test.jpg,group20085/20085/20085302_temp.jpg,group20085/20085_not/20085302.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group77000_77000056,group77000,group77000/77000/77000056_test.jpg,group77000/77000/77000056_temp.jpg,group77000/77000_not/77000056.txt,open_circuit;spur;spurious_copper;pin_hole
train,group44000_44000063,group44000,group44000/44000/44000063_test.jpg,group44000/44000/44000063_temp.jpg,group44000/44000_not/44000063.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group20085_20085155,group20085,group20085/20085/20085155_test.jpg,group20085/20085/20085155_temp.jpg,group20085/20085_not/20085155.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085041,group20085,group20085/20085/20085041_test.jpg,group20085/20085/20085041_temp.jpg,group20085/20085_not/20085041.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000148,group13000,group13000/13000/13000148_test.jpg,group13000/13000/13000148_temp.jpg,group13000/13000_not/13000148.txt,mouse_bite;spur;pin_hole
train,group20085_20085078,group20085,group20085/20085/20085078_test.jpg,group20085/20085/20085078_temp.jpg,group20085/20085_not/20085078.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group13000_13000130,group13000,group13000/13000/13000130_test.jpg,group13000/13000/13000130_temp.jpg,group13000/13000_not/13000130.txt,mouse_bite;spur;spurious_copper
train,group44000_44000112,group44000,group44000/44000/44000112_test.jpg,group44000/44000/44000112_temp.jpg,group44000/44000_not/44000112.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group00041_00041136,group00041,group00041/00041/00041136_test.jpg,group00041/00041/00041136_temp.jpg,group00041/00041_not/00041136.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000101,group92000,group92000/92000/92000101_test.jpg,group92000/92000/92000101_temp.jpg,group92000/92000_not/92000101.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000051,group13000,group13000/13000/13000051_test.jpg,group13000/13000/13000051_temp.jpg,group13000/13000_not/13000051.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085128,group20085,group20085/20085/20085128_test.jpg,group20085/20085/20085128_temp.jpg,group20085/20085_not/20085128.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group20085_20085102,group20085,group20085/20085/20085102_test.jpg,group20085/20085/20085102_temp.jpg,group20085/20085_not/20085102.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085211,group20085,group20085/20085/20085211_test.jpg,group20085/20085/20085211_temp.jpg,group20085/20085_not/20085211.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group20085_20085073,group20085,group20085/20085/20085073_test.jpg,group20085/20085/20085073_temp.jpg,group20085/20085_not/20085073.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group92000_92000073,group92000,group92000/92000/92000073_test.jpg,group92000/92000/92000073_temp.jpg,group92000/92000_not/92000073.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12300_12300118,group12300,group12300/12300/12300118_test.jpg,group12300/12300/12300118_temp.jpg,group12300/12300_not/12300118.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group20085_20085018,group20085,group20085/20085/20085018_test.jpg,group20085/20085/20085018_temp.jpg,group20085/20085_not/20085018.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000110,group13000,group13000/13000/13000110_test.jpg,group13000/13000/13000110_temp.jpg,group13000/13000_not/13000110.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group44000_44000064,group44000,group44000/44000/44000064_test.jpg,group44000/44000/44000064_temp.jpg,group44000/44000_not/44000064.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group20085_20085175,group20085,group20085/20085/20085175_test.jpg,group20085/20085/20085175_temp.jpg,group20085/20085_not/20085175.txt,short_circuit;mouse_bite;spurious_copper;pin_hole
train,group12100_12100015,group12100,group12100/12100/12100015_test.jpg,group12100/12100/12100015_temp.jpg,group12100/12100_not/12100015.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group00041_00041025,group00041,group00041/00041/00041025_test.jpg,group00041/00041/00041025_temp.jpg,group00041/00041_not/00041025.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12000_12000155,group12000,group12000/12000/12000155_test.jpg,group12000/12000/12000155_temp.jpg,group12000/12000_not/12000155.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group13000_13000209,group13000,group13000/13000/13000209_test.jpg,group13000/13000/13000209_temp.jpg,group13000/13000_not/13000209.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085074,group20085,group20085/20085/20085074_test.jpg,group20085/20085/20085074_temp.jpg,group20085/20085_not/20085074.txt,open_circuit;short_circuit;mouse_bite;spurious_copper
train,group00041_00041095,group00041,group00041/00041/00041095_test.jpg,group00041/00041/00041095_temp.jpg,group00041/00041_not/00041095.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000169,group13000,group13000/13000/13000169_test.jpg,group13000/13000/13000169_temp.jpg,group13000/13000_not/13000169.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100055,group12100,group12100/12100/12100055_test.jpg,group12100/12100/12100055_temp.jpg,group12100/12100_not/12100055.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000195,group13000,group13000/13000/13000195_test.jpg,group13000/13000/13000195_temp.jpg,group13000/13000_not/13000195.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085287,group20085,group20085/20085/20085287_test.jpg,group20085/20085/20085287_temp.jpg,group20085/20085_not/20085287.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group20085_20085117,group20085,group20085/20085/20085117_test.jpg,group20085/20085/20085117_temp.jpg,group20085/20085_not/20085117.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group00041_00041218,group00041,group00041/00041/00041218_test.jpg,group00041/00041/00041218_temp.jpg,group00041/00041_not/00041218.txt,open_circuit;mouse_bite;spur;spurious_copper
train,group92000_92000051,group92000,group92000/92000/92000051_test.jpg,group92000/92000/92000051_temp.jpg,group92000/92000_not/92000051.txt,open_circuit;mouse_bite;spur;pin_hole
train,group12100_12100149,group12100,group12100/12100/12100149_test.jpg,group12100/12100/12100149_temp.jpg,group12100/12100_not/12100149.txt,open_circuit;spur;spurious_copper;pin_hole
train,group13000_13000114,group13000,group13000/13000/13000114_test.jpg,group13000/13000/13000114_temp.jpg,group13000/13000_not/13000114.txt,mouse_bite;spur;pin_hole
train,group00041_00041215,group00041,group00041/00041/00041215_test.jpg,group00041/00041/00041215_temp.jpg,group00041/00041_not/00041215.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100131,group12100,group12100/12100/12100131_test.jpg,group12100/12100/12100131_temp.jpg,group12100/12100_not/12100131.txt,open_circuit;short_circuit;mouse_bite;spurious_copper
train,group12300_12300124,group12300,group12300/12300/12300124_test.jpg,group12300/12300/12300124_temp.jpg,group12300/12300_not/12300124.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100176,group12100,group12100/12100/12100176_test.jpg,group12100/12100/12100176_temp.jpg,group12100/12100_not/12100176.txt,open_circuit;spur;spurious_copper;pin_hole
train,group20085_20085166,group20085,group20085/20085/20085166_test.jpg,group20085/20085/20085166_temp.jpg,group20085/20085_not/20085166.txt,short_circuit;mouse_bite
train,group13000_13000126,group13000,group13000/13000/13000126_test.jpg,group13000/13000/13000126_temp.jpg,group13000/13000_not/13000126.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000189,group13000,group13000/13000/13000189_test.jpg,group13000/13000/13000189_temp.jpg,group13000/13000_not/13000189.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000067,group92000,group92000/92000/92000067_test.jpg,group92000/92000/92000067_temp.jpg,group92000/92000_not/92000067.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group00041_00041143,group00041,group00041/00041/00041143_test.jpg,group00041/00041/00041143_temp.jpg,group00041/00041_not/00041143.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12300_12300112,group12300,group12300/12300/12300112_test.jpg,group12300/12300/12300112_temp.jpg,group12300/12300_not/12300112.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000046,group92000,group92000/92000/92000046_test.jpg,group92000/92000/92000046_temp.jpg,group92000/92000_not/92000046.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group90100_90100062,group90100,group90100/90100/90100062_test.jpg,group90100/90100/90100062_temp.jpg,group90100/90100_not/90100062.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group20085_20085198,group20085,group20085/20085/20085198_test.jpg,group20085/20085/20085198_temp.jpg,group20085/20085_not/20085198.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12000_12000017,group12000,group12000/12000/12000017_test.jpg,group12000/12000/12000017_temp.jpg,group12000/12000_not/12000017.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group50600_50600035,group50600,group50600/50600/50600035_test.jpg,group50600/50600/50600035_temp.jpg,group50600/50600_not/50600035.txt,open_circuit;short_circuit;spur;pin_hole
train,group00041_00041056,group00041,group00041/00041/00041056_test.jpg,group00041/00041/00041056_temp.jpg,group00041/00041_not/00041056.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group90100_90100075,group90100,group90100/90100/90100075_test.jpg,group90100/90100/90100075_temp.jpg,group90100/90100_not/90100075.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group92000_92000057,group92000,group92000/92000/92000057_test.jpg,group92000/92000/92000057_temp.jpg,group92000/92000_not/92000057.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group20085_20085121,group20085,group20085/20085/20085121_test.jpg,group20085/20085/20085121_temp.jpg,group20085/20085_not/20085121.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12300_12300225,group12300,group12300/12300/12300225_test.jpg,group12300/12300/12300225_temp.jpg,group12300/12300_not/12300225.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085021,group20085,group20085/20085/20085021_test.jpg,group20085/20085/20085021_temp.jpg,group20085/20085_not/20085021.txt,mouse_bite;spur;spurious_copper;pin_hole
train,group12300_12300224,group12300,group12300/12300/12300224_test.jpg,group12300/12300/12300224_temp.jpg,group12300/12300_not/12300224.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group20085_20085088,group20085,group20085/20085/20085088_test.jpg,group20085/20085/20085088_temp.jpg,group20085/20085_not/20085088.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group90100_90100051,group90100,group90100/90100/90100051_test.jpg,group90100/90100/90100051_temp.jpg,group90100/90100_not/90100051.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000201,group13000,group13000/13000/13000201_test.jpg,group13000/13000/13000201_temp.jpg,group13000/13000_not/13000201.txt,open_circuit;mouse_bite;spur;pin_hole
train,group20085_20085149,group20085,group20085/20085/20085149_test.jpg,group20085/20085/20085149_temp.jpg,group20085/20085_not/20085149.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group77000_77000026,group77000,group77000/77000/77000026_test.jpg,group77000/77000/77000026_temp.jpg,group77000/77000_not/77000026.txt,short_circuit;spurious_copper
train,group20085_20085029,group20085,group20085/20085/20085029_test.jpg,group20085/20085/20085029_temp.jpg,group20085/20085_not/20085029.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
train,group12300_12300139,group12300,group12300/12300/12300139_test.jpg,group12300/12300/12300139_temp.jpg,group12300/12300_not/12300139.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085051,group20085,group20085/20085/20085051_test.jpg,group20085/20085/20085051_temp.jpg,group20085/20085_not/20085051.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group12100_12100026,group12100,group12100/12100/12100026_test.jpg,group12100/12100/12100026_temp.jpg,group12100/12100_not/12100026.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group50600_50600030,group50600,group50600/50600/50600030_test.jpg,group50600/50600/50600030_temp.jpg,group50600/50600_not/50600030.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
train,group77000_77000034,group77000,group77000/77000/77000034_test.jpg,group77000/77000/77000034_temp.jpg,group77000/77000_not/77000034.txt,short_circuit;mouse_bite;spur;pin_hole
train,group20085_20085180,group20085,group20085/20085/20085180_test.jpg,group20085/20085/20085180_temp.jpg,group20085/20085_not/20085180.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000057,group13000,group13000/13000/13000057_test.jpg,group13000/13000/13000057_temp.jpg,group13000/13000_not/13000057.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group00041_00041007,group00041,group00041/00041/00041007_test.jpg,group00041/00041/00041007_temp.jpg,group00041/00041_not/00041007.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group77000_77000054,group77000,group77000/77000/77000054_test.jpg,group77000/77000/77000054_temp.jpg,group77000/77000_not/77000054.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group90100_90100057,group90100,group90100/90100/90100057_test.jpg,group90100/90100/90100057_temp.jpg,group90100/90100_not/90100057.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000061,group13000,group13000/13000/13000061_test.jpg,group13000/13000/13000061_temp.jpg,group13000/13000_not/13000061.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
train,group12300_12300140,group12300,group12300/12300/12300140_test.jpg,group12300/12300/12300140_temp.jpg,group12300/12300_not/12300140.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group92000_92000055,group92000,group92000/92000/92000055_test.jpg,group92000/92000/92000055_temp.jpg,group92000/92000_not/92000055.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
train,group00041_00041219,group00041,group00041/00041/00041219_test.jpg,group00041/00041/00041219_temp.jpg,group00041/00041_not/00041219.txt,open_circuit;mouse_bite;pin_hole
train,group92000_92000071,group92000,group92000/92000/92000071_test.jpg,group92000/92000/92000071_temp.jpg,group92000/92000_not/92000071.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group00041_00041016,group00041,group00041/00041/00041016_test.jpg,group00041/00041/00041016_temp.jpg,group00041/00041_not/00041016.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group44000_44000106,group44000,group44000/44000/44000106_test.jpg,group44000/44000/44000106_temp.jpg,group44000/44000_not/44000106.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group13000_13000104,group13000,group13000/13000/13000104_test.jpg,group13000/13000/13000104_temp.jpg,group13000/13000_not/13000104.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085019,group20085,group20085/20085/20085019_test.jpg,group20085/20085/20085019_temp.jpg,group20085/20085_not/20085019.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group50600_50600050,group50600,group50600/50600/50600050_test.jpg,group50600/50600/50600050_temp.jpg,group50600/50600_not/50600050.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
train,group44000_44000095,group44000,group44000/44000/44000095_test.jpg,group44000/44000/44000095_temp.jpg,group44000/44000_not/44000095.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
train,group20085_20085243,group20085,group20085/20085/20085243_test.jpg,group20085/20085/20085243_temp.jpg,group20085/20085_not/20085243.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
